time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
03/09/2025 09:10:07.3476	1,5885727E+005	2,7144229E-001	-5,1878919E-003
03/09/2025 09:10:07.7816	1,2618765E+005	2,7726147E-001	-2,4405587E-003
03/09/2025 09:10:08.2156	1,0022640E+005	2,8196901E-001	-2,3336415E-003
03/09/2025 09:10:09.9106	7,9609563E+004	2,8371224E-001	-1,8354225E-003
03/09/2025 09:10:11.6046	6,3233004E+004	2,8442559E-001	-1,1401520E-003
03/09/2025 09:10:13.1586	5,0224539E+004	2,8496706E-001	-8,4440847E-004
03/09/2025 09:10:13.8726	3,9897566E+004	2,8552091E-001	-4,4437562E-004
03/09/2025 09:10:14.3066	3,1686090E+004	2,8591499E-001	1,2902395E-004
03/09/2025 09:10:14.7416	2,5172580E+004	2,8609374E-001	3,8474763E-004
03/09/2025 09:10:15.1756	1,9995176E+004	2,8625399E-001	7,5531384E-004
03/09/2025 09:10:15.6106	1,5884798E+004	2,8643548E-001	1,1076047E-003
03/09/2025 09:10:16.0446	1,2618766E+004	2,8658363E-001	1,4750448E-003
03/09/2025 09:10:16.4786	1,0020785E+004	2,8710923E-001	1,5325303E-003
03/09/2025 09:10:16.9699	7,9597607E+003	2,8732973E-001	1,8383927E-003
03/09/2025 09:10:17.5514	6,3238188E+003	2,8778780E-001	2,1001303E-003
03/09/2025 09:10:18.0208	5,0216069E+003	2,8790307E-001	2,3462835E-003
03/09/2025 09:10:18.7121	3,9861731E+003	2,8835744E-001	2,2772055E-003
03/09/2025 09:10:19.1791	3,1669595E+003	2,8872767E-001	2,6529122E-003
03/09/2025 09:10:19.6449	2,5158047E+003	2,8906611E-001	2,7029938E-003
03/09/2025 09:10:20.1121	1,9980818E+003	2,8961095E-001	2,7787834E-003
03/09/2025 09:10:20.5791	1,5884750E+003	2,8996783E-001	3,0874386E-003
03/09/2025 09:10:21.0449	1,2604036E+003	2,9034758E-001	3,1378393E-003
03/09/2025 09:10:21.5116	1,0016024E+003	2,9073486E-001	3,1786389E-003
03/09/2025 09:10:21.9788	7,9525409E+002	2,9118550E-001	3,1700656E-003
03/09/2025 09:10:22.4453	6,3181964E+002	2,9172921E-001	3,5051170E-003
03/09/2025 09:10:22.9121	5,0208865E+002	2,9227015E-001	3,5273493E-003
03/09/2025 09:10:23.3796	3,9859698E+002	2,9282397E-001	3,6228204E-003
03/09/2025 09:10:23.8448	3,1672299E+002	2,9332107E-001	4,1083717E-003
03/09/2025 09:10:24.3096	2,5169135E+002	2,9384312E-001	4,1427286E-003
03/09/2025 09:10:24.7781	1,9980818E+002	2,9441273E-001	4,2142998E-003
03/09/2025 09:10:25.2476	1,5862943E+002	2,9520479E-001	4,5908978E-003
03/09/2025 09:10:25.7123	1,2600809E+002	2,9574737E-001	4,7179656E-003
03/09/2025 09:10:26.1796	1,0016024E+002	2,9641202E-001	5,0038146E-003
03/09/2025 09:10:26.6501	7,9516548E+001	2,9713938E-001	5,1895785E-003
03/09/2025 09:10:27.1287	6,3160763E+001	2,9794753E-001	5,5621522E-003
03/09/2025 09:10:27.5951	5,0208866E+001	2,9858485E-001	5,7113855E-003
03/09/2025 09:10:28.0626	3,9859695E+001	2,9941821E-001	6,2747351E-003
03/09/2025 09:10:28.5083	3,1672298E+001	3,0036190E-001	6,4404598E-003
03/09/2025 09:10:28.9738	2,5136747E+001	3,0124307E-001	6,9466284E-003
