time/s	<I>/mA	Ewe/V	
30/08/2025 17:29:27.7251	2,777492801189414E-001	-2,1117069E-003
30/08/2025 17:29:28.7251	2,731206079602240E-001	-2,1117069E-003
30/08/2025 17:29:29.7251	2,613666069954633E-001	-2,1308069E-003
30/08/2025 17:29:30.7251	2,506919124543661E-001	-2,1499067E-003
30/08/2025 17:29:31.7251	2,432485183060167E-001	-2,0926071E-003
30/08/2025 17:29:32.7251	2,400192847460509E-001	-2,1117069E-003
30/08/2025 17:29:33.7251	2,323378017514944E-001	-2,1117069E-003
30/08/2025 17:29:34.7251	2,242482486367221E-001	-2,1690065E-003
30/08/2025 17:29:35.7251	2,168283790796994E-001	-2,2072061E-003
30/08/2025 17:29:36.7251	2,116136140644549E-001	-2,1117069E-003
30/08/2025 17:29:37.7251	1,995565788954492E-001	-2,2072061E-003
30/08/2025 17:29:38.7251	1,937775582998991E-001	-2,1308069E-003
30/08/2025 17:29:39.7251	1,886406716316937E-001	-2,1308069E-003
30/08/2025 17:29:40.7251	1,854678981125354E-001	-2,1117069E-003
30/08/2025 17:29:41.7251	1,834428446680307E-001	-2,0926071E-003
30/08/2025 17:29:42.7251	1,786191559165715E-001	-2,1881063E-003
30/08/2025 17:29:43.7251	1,724623408526182E-001	-2,1499067E-003
30/08/2025 17:29:44.7251	1,678909316241741E-001	-1,9971081E-003
30/08/2025 17:29:45.7251	1,649557742804286E-001	-2,0926071E-003
30/08/2025 17:29:46.7251	1,561054178327317E-001	-2,0735073E-003
30/08/2025 17:29:47.7251	1,516876428276297E-001	-2,1881063E-003
30/08/2025 17:29:48.7251	1,471492046624422E-001	-2,1117069E-003
30/08/2025 17:29:49.7251	1,427499377459287E-001	-2,2263059E-003
30/08/2025 17:29:50.7251	1,410001707613464E-001	-2,0544075E-003
30/08/2025 17:29:51.7251	1,367287822976704E-001	-2,2072061E-003
30/08/2025 17:29:52.7251	1,302698883548377E-001	-2,0544075E-003
30/08/2025 17:29:53.7251	1,299266761094331E-001	-2,2263059E-003
30/08/2025 17:29:54.7251	1,310727159529923E-001	-2,1499067E-003
30/08/2025 17:29:55.7251	1,335750118508932E-001	-2,1499067E-003
30/08/2025 17:29:56.7251	1,298831402182579E-001	-2,0926071E-003
30/08/2025 17:29:57.7251	1,224752265885467E-001	-2,1499067E-003
30/08/2025 17:29:58.7251	1,185551086068151E-001	-2,0544075E-003
30/08/2025 17:29:59.7251	1,162493035048247E-001	-2,0926071E-003
30/08/2025 17:30:00.7251	1,093404814124107E-001	-2,0544075E-003
30/08/2025 17:30:01.7251	1,109627211242912E-001	-2,1881063E-003
30/08/2025 17:30:02.7251	1,131405473828315E-001	-2,2072061E-003
30/08/2025 17:30:03.7251	1,197208285823463E-001	-2,1881063E-003
30/08/2025 17:30:04.7251	1,182375580355524E-001	-2,2263059E-003
30/08/2025 17:30:05.7251	1,136099673941731E-001	-2,1117069E-003
30/08/2025 17:30:06.7251	1,151234642058611E-001	-2,1117069E-003
30/08/2025 17:30:07.7251	1,129020205855369E-001	-2,1690065E-003
30/08/2025 17:30:08.7251	1,140962145581836E-001	-2,1117069E-003
30/08/2025 17:30:09.7251	1,080340133860707E-001	-2,1117069E-003
30/08/2025 17:30:10.7251	1,069761247202754E-001	-2,1499067E-003
30/08/2025 17:30:11.7251	1,041514197990298E-001	-2,1690065E-003
30/08/2025 17:30:12.7251	1,124944951772688E-001	-2,2072061E-003
30/08/2025 17:30:13.7251	1,092515901580451E-001	-2,0926071E-003
30/08/2025 17:30:14.7251	1,045127934411167E-001	-2,0735073E-003
30/08/2025 17:30:15.7251	9,857175566405052E-002	-2,1690065E-003
30/08/2025 17:30:16.7251	9,976136897802346E-002	-2,1499067E-003
