time/s	I/mA	<Ewe/V>	
27/08/2025 10:10:48.8377	1,8159975E-001	-5,9849597E-003
27/08/2025 10:10:48.9377	1,1796144E-001	-5,9908805E-003
27/08/2025 10:10:49.0377	1,3705294E-001	-5,9924084E-003
27/08/2025 10:10:49.1377	1,3705294E-001	-5,9925993E-003
27/08/2025 10:10:49.2377	1,4341676E-001	-5,9929434E-003
27/08/2025 10:10:49.3377	1,1796144E-001	-5,9970310E-003
27/08/2025 10:10:49.4377	8,6142294E-002	-5,9913006E-003
27/08/2025 10:10:49.5377	1,3068911E-001	-5,9869075E-003
27/08/2025 10:10:49.6377	1,4978060E-001	-5,9986347E-003
27/08/2025 10:10:49.7377	7,9778478E-002	-5,9949299E-003
27/08/2025 10:10:49.8377	9,2506140E-002	-5,9979474E-003
27/08/2025 10:10:49.9377	9,8869957E-002	-5,9945094E-003
27/08/2025 10:10:50.0377	9,8869957E-002	-5,9908424E-003
27/08/2025 10:10:50.1377	1,6140183E-002	-5,9970310E-003
27/08/2025 10:10:50.2377	7,3414646E-002	-6,0009272E-003
27/08/2025 10:10:50.3377	1,1159762E-001	-5,9967632E-003
27/08/2025 10:10:50.4377	1,6250826E-001	-5,9879390E-003
27/08/2025 10:10:50.5377	7,3414646E-002	-5,9961900E-003
27/08/2025 10:10:50.6377	1,4341676E-001	-5,9979856E-003
27/08/2025 10:10:50.7377	1,8796356E-001	-5,9933253E-003
27/08/2025 10:10:50.8377	1,6250826E-001	-5,9991698E-003
27/08/2025 10:10:50.9377	2,0705505E-001	-5,9956554E-003
27/08/2025 10:10:51.0377	1,6887209E-001	-5,9955786E-003
27/08/2025 10:10:51.1377	2,1341887E-001	-5,9990166E-003
27/08/2025 10:10:51.2377	1,3068911E-001	-6,0056252E-003
27/08/2025 10:10:51.3377	1,0523378E-001	-6,0013472E-003
27/08/2025 10:10:51.4377	1,2432528E-001	-5,9999339E-003
27/08/2025 10:10:51.5377	1,1796144E-001	-6,0026841E-003
27/08/2025 10:10:51.6377	7,9778478E-002	-5,9999339E-003
27/08/2025 10:10:51.7377	7,9778478E-002	-6,0066185E-003
27/08/2025 10:10:51.8377	1,4978060E-001	-6,0041738E-003
27/08/2025 10:10:51.9377	1,1796144E-001	-5,9981383E-003
27/08/2025 10:10:52.0377	6,0686987E-002	-6,0045174E-003
27/08/2025 10:10:52.1377	1,2432528E-001	-6,0020345E-003
27/08/2025 10:10:52.2377	1,4978060E-001	-6,0055871E-003
27/08/2025 10:10:52.3377	6,7050815E-002	-6,0061603E-003
27/08/2025 10:10:52.4377	1,2432528E-001	-6,0039829E-003
27/08/2025 10:10:52.5377	1,4978060E-001	-6,0016909E-003
27/08/2025 10:10:52.6377	7,9778478E-002	-6,0052052E-003
27/08/2025 10:10:52.7377	1,5614443E-001	-6,0024168E-003
27/08/2025 10:10:52.8377	1,3705294E-001	-6,0029137E-003
27/08/2025 10:10:52.9377	1,4978060E-001	-6,0002776E-003
27/08/2025 10:10:53.0377	1,1159762E-001	-6,0069622E-003
27/08/2025 10:10:53.1377	1,4978060E-001	-6,0007740E-003
27/08/2025 10:10:53.2377	9,8869957E-002	-6,0027223E-003
27/08/2025 10:10:53.3377	1,1159762E-001	-6,0045556E-003
27/08/2025 10:10:53.4377	1,5614443E-001	-6,0054348E-003
27/08/2025 10:10:53.5377	9,2506140E-002	-6,0133040E-003
27/08/2025 10:10:53.6377	9,2506140E-002	-6,0100947E-003
27/08/2025 10:10:53.7377	1,1796144E-001	-6,0027605E-003
27/08/2025 10:10:53.8377	1,6250826E-001	-6,0062367E-003
27/08/2025 10:10:53.9377	1,0523378E-001	-6,0016909E-003
27/08/2025 10:10:54.0377	4,1595493E-002	-6,0004690E-003
27/08/2025 10:10:54.1377	1,3705294E-001	-6,0083377E-003
27/08/2025 10:10:54.2377	1,1796144E-001	-6,0084905E-003
27/08/2025 10:10:54.3377	1,8796356E-001	-6,0049375E-003
27/08/2025 10:10:54.4377	1,1796144E-001	-6,0068863E-003
27/08/2025 10:10:54.5377	1,1159762E-001	-6,0074208E-003
27/08/2025 10:10:54.6377	2,1978271E-001	-6,0044033E-003
27/08/2025 10:10:54.7377	9,2506140E-002	-6,0087577E-003
27/08/2025 10:10:54.8377	1,2432528E-001	-6,0037156E-003
27/08/2025 10:10:54.9377	6,0686987E-002	-6,0040974E-003
27/08/2025 10:10:55.0377	2,0069122E-001	-6,0143350E-003
27/08/2025 10:10:55.1377	1,3068911E-001	-6,0039065E-003
27/08/2025 10:10:55.2377	1,0523378E-001	-6,0026078E-003
27/08/2025 10:10:55.3377	1,0523378E-001	-6,0155955E-003
27/08/2025 10:10:55.4377	1,3068911E-001	-6,0032574E-003
27/08/2025 10:10:55.5377	1,3068911E-001	-6,0086050E-003
27/08/2025 10:10:55.6377	4,1595493E-002	-6,0155955E-003
27/08/2025 10:10:55.7377	1,3068911E-001	-6,0137622E-003
27/08/2025 10:10:55.8377	1,3705294E-001	-6,0074590E-003
27/08/2025 10:10:55.9377	8,6142294E-002	-6,0177734E-003
27/08/2025 10:10:56.0377	1,6250826E-001	-6,0081468E-003
27/08/2025 10:10:56.1377	1,0523378E-001	-6,0053966E-003
27/08/2025 10:10:56.2377	1,4341676E-001	-6,0123489E-003
27/08/2025 10:10:56.3377	1,1796144E-001	-6,0131508E-003
27/08/2025 10:10:56.4377	6,7050815E-002	-6,0097892E-003
27/08/2025 10:10:56.5377	1,1159762E-001	-6,0139145E-003
27/08/2025 10:10:56.6377	1,4341676E-001	-6,0105533E-003
