time/s	freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	
30/08/2025 20:46:12.2823	5,0144420E+000	3,4252667E-001	1,1215186E-002
30/08/2025 20:46:12.8558	3,9859698E+000	3,4396631E-001	1,1611738E-002
30/08/2025 20:46:13.5639	3,1655185E+000	3,4566000E-001	1,2464791E-002
30/08/2025 20:46:14.4419	2,5136747E+000	3,4735879E-001	1,3294658E-002
30/08/2025 20:46:15.5338	1,9970603E+000	3,4862432E-001	1,3864572E-002
30/08/2025 20:46:16.9012	1,5846856E+000	3,5029346E-001	1,5335391E-002
30/08/2025 20:46:19.4532	1,2596742E+000	3,5084528E-001	1,6580563E-002
30/08/2025 20:46:21.5913	1,0000639E+000	3,5361382E-001	1,8580843E-002
30/08/2025 20:46:24.2733	7,9443753E-001	3,5554007E-001	2,0740472E-002
30/08/2025 20:46:27.6387	6,3126212E-001	3,5747784E-001	2,3854403E-002
30/08/2025 20:46:31.8673	5,0118679E-001	3,5958809E-001	2,6922191E-002
30/08/2025 20:46:37.1744	3,9867833E-001	3,6277157E-001	3,0492976E-002
30/08/2025 20:46:43.8558	3,1619310E-001	3,6659762E-001	3,5430998E-002
30/08/2025 20:46:52.2564	2,5117347E-001	3,7043515E-001	4,1051913E-002
30/08/2025 20:47:02.8084	1,9980818E-001	3,7481388E-001	4,6560548E-002
30/08/2025 20:47:16.1048	1,5846856E-001	3,8096610E-001	5,2677404E-002
30/08/2025 20:47:32.8299	1,2590654E-001	3,8840410E-001	6,0293600E-002
30/08/2025 20:47:53.8501	1,0013975E-001	3,9621663E-001	6,9128804E-002
30/08/2025 20:48:20.3448	7,9421178E-002	4,0492302E-001	7,8045949E-002
30/08/2025 20:48:53.6847	6,3101739E-002	4,1589624E-001	8,7231159E-002
30/08/2025 20:49:35.6234	5,0154075E-002	4,2961082E-001	9,6211649E-002
30/08/2025 20:50:28.4584	3,9804459E-002	4,4485980E-001	1,0809635E-001
30/08/2025 20:51:35.0194	3,1592205E-002	4,6167713E-001	1,2044021E-001
30/08/2025 20:52:58.6389	2,5144994E-002	4,8255631E-001	1,3007177E-001
30/08/2025 20:54:44.0279	1,9949391E-002	5,0718069E-001	1,3715985E-001
30/08/2025 20:56:56.5758	1,5860692E-002	5,3282684E-001	1,4341001E-001
30/08/2025 20:59:43.7271	1,2576789E-002	5,6044257E-001	1,4892320E-001
30/08/2025 21:03:13.7469	1,0009170E-002	5,8996296E-001	1,4942734E-001
30/08/2025 21:03:14.5827	1,9999814E+005	2,8768072E-001	-3,0490501E-002
30/08/2025 21:03:15.0167	1,5885727E+005	3,0136976E-001	-2,1112967E-002
30/08/2025 21:03:15.4507	1,2618765E+005	3,0802038E-001	-1,5417340E-002
30/08/2025 21:03:15.7447	1,0022640E+005	3,1256148E-001	-1,1833873E-002
30/08/2025 21:03:17.4397	7,9609563E+004	3,1427518E-001	-9,4069829E-003
30/08/2025 21:03:19.1337	6,3233004E+004	3,1494996E-001	-7,1645700E-003
30/08/2025 21:03:20.8277	5,0224539E+004	3,1526250E-001	-5,4456340E-003
30/08/2025 21:03:21.5417	3,9897566E+004	3,1596312E-001	-4,0460113E-003
30/08/2025 21:03:21.9767	3,1686090E+004	3,1614259E-001	-2,8703357E-003
30/08/2025 21:03:22.4107	2,5172580E+004	3,1640890E-001	-1,7418048E-003
30/08/2025 21:03:22.8457	1,9995176E+004	3,1643200E-001	-1,0258788E-003
30/08/2025 21:03:23.2797	1,5884798E+004	3,1671068E-001	-3,1216667E-004
30/08/2025 21:03:23.7137	1,2618766E+004	3,1699899E-001	4,0407272E-004
30/08/2025 21:03:24.1487	1,0020785E+004	3,1707889E-001	7,8375870E-004
30/08/2025 21:03:24.6410	7,9597607E+003	3,1765583E-001	1,1820403E-003
30/08/2025 21:03:25.2225	6,3238188E+003	3,1795248E-001	1,4627611E-003
30/08/2025 21:03:25.6919	5,0216069E+003	3,1817311E-001	2,0565493E-003
30/08/2025 21:03:26.3821	3,9861731E+003	3,1867161E-001	2,0947226E-003
30/08/2025 21:03:26.8491	3,1669595E+003	3,1904057E-001	2,2314279E-003
30/08/2025 21:03:27.3149	2,5158047E+003	3,1919065E-001	2,5334500E-003
30/08/2025 21:03:27.7832	1,9980818E+003	3,1973982E-001	2,7786088E-003
30/08/2025 21:03:28.2501	1,5884750E+003	3,2020262E-001	2,9475479E-003
